0.070,-0.473,0.759,18.250,12.756,12.756
0.058,-0.485,0.742,19.958,11.169,12.451
0.048,-0.486,0.740,15.686,9.277,11.902
0.041,-0.508,0.725,12.207,8.545,10.071
0.027,-0.543,0.715,8.484,6.775,8.667
0.015,-0.565,0.709,-0.183,4.211,8.728
0.003,-0.578,0.717,-8.850,1.892,8.850
-0.002,-0.590,0.733,-11.536,-0.244,8.911
0.000,-0.601,0.755,-8.423,-1.587,8.667
0.000,-0.597,0.774,-4.944,-1.648,9.155
-0.000,-0.578,0.793,-2.075,-1.587,9.888
0.001,-0.565,0.791,1.892,-0.610,9.583
0.003,-0.533,0.799,5.737,-0.183,8.911
0.015,-0.517,0.819,8.057,-1.038,7.385
0.025,-0.514,0.812,10.376,-1.404,5.676
0.029,-0.500,0.814,10.315,-1.343,4.944
0.041,-0.513,0.822,7.202,-2.258,3.479
0.041,-0.518,0.817,2.075,-2.319,3.296
0.042,-0.517,0.809,-1.404,-3.357,3.723
0.045,-0.533,0.823,-3.906,-5.066,3.357
0.044,-0.525,0.856,-6.958,-6.409,3.357
0.045,-0.534,0.876,-5.615,-6.409,3.357
0.043,-0.539,0.879,-2.197,-5.432,2.686
0.039,-0.537,0.882,-0.183,-4.211,2.625
0.038,-0.534,0.885,2.808,-3.296,2.380
0.035,-0.529,0.896,5.249,-2.441,2.014
0.035,-0.521,0.907,6.042,-0.916,1.343
0.035,-0.536,0.905,6.958,0.854,0.305
0.034,-0.532,0.900,4.944,2.563,-0.305
0.037,-0.543,0.896,2.136,4.333,-0.916
0.039,-0.565,0.886,0.000,6.165,-1.343
0.040,-0.590,0.849,-0.854,7.751,-1.282
0.038,-0.602,0.810,-0.916,8.423,-0.793
0.040,-0.600,0.790,-1.465,7.507,0.061
0.040,-0.595,0.788,-2.197,5.920,0.610
0.041,-0.590,0.779,-1.343,4.578,0.671
0.046,-0.582,0.783,0.854,3.052,0.305
0.055,-0.581,0.801,2.441,2.014,-0.427
0.062,-0.577,0.811,3.906,1.282,-0.244
0.066,-0.572,0.806,3.906,1.526,0.427
0.071,-0.559,0.810,3.662,1.770,0.793
0.069,-0.551,0.805,3.662,1.587,0.732
0.067,-0.559,0.796,2.441,1.648,0.488
-0.154,0.891,-2.607,-16.907,-137.268,-14.526
-0.558,0.771,-3.151,-10.925,-241.577,-70.801
-0.975,0.546,-3.202,-14.954,-373.779,-150.085
-1.474,0.058,-2.603,-8.301,-509.399,-231.750
-2.146,-0.161,-2.099,99.121,-610.352,-275.940
-2.792,-0.254,-1.432,169.556,-691.345,-289.856
-3.294,-0.167,-0.512,161.621,-770.752,-282.898
-3.698,-0.229,0.882,148.682,-827.759,-265.076
-3.547,-1.133,2.380,183.289,-833.618,-286.560
-2.969,-2.686,3.852,199.646,-800.537,-318.542
-2.279,-3.561,4.000,220.642,-742.004,-276.001
-2.283,-3.757,4.000,174.988,-627.075,-179.504
-1.947,-3.015,4.000,205.261,-385.803,-45.959
-1.880,-1.898,4.000,227.539,-68.481,76.172
-1.848,-0.918,2.969,177.185,125.183,139.709
-1.705,-0.589,2.266,182.434,171.509,134.644
-1.528,-0.570,1.937,187.317,177.002,111.938
-1.286,-0.801,1.715,138.611,191.223,93.628
-1.106,-1.212,1.657,57.373,205.139,78.552
-0.974,-1.661,1.942,-11.658,208.008,82.214
-0.932,-1.821,2.231,-37.354,224.731,118.286
-0.956,-1.606,2.157,-38.391,273.132,170.776
-1.004,-1.298,1.927,-29.053,328.247,212.219
-1.015,-0.855,1.682,-0.610,365.540,239.929
-1.002,-0.354,1.417,31.616,388.000,254.456
-0.888,0.025,1.067,42.969,403.381,250.061
-0.739,0.163,0.665,27.405,412.048,224.365
-0.516,0.089,0.367,-3.113,408.447,186.584
-0.329,-0.066,0.357,-41.748,388.489,151.367
-0.152,-0.167,0.369,-57.556,367.310,131.531
-0.071,-0.174,0.159,-41.199,354.065,127.563
-0.005,0.022,-0.055,-17.639,336.426,131.897
0.072,0.250,-0.354,4.089,317.322,131.409
0.171,0.332,-0.712,27.344,290.405,117.676
0.324,0.342,-1.088,41.748,257.324,99.182
0.424,0.290,-1.418,24.231,218.140,76.416
0.459,0.280,-1.609,0.366,167.419,53.955
0.454,0.210,-1.659,-30.762,108.154,28.198
0.418,0.136,-1.590,-73.730,46.082,-0.183
0.370,0.008,-1.519,-102.722,-13.428,-30.151
0.310,-0.219,-1.385,-115.906,-69.580,-63.538
0.226,-0.373,-1.250,-115.845,-119.934,-91.980
0.107,-0.495,-1.183,-95.215,-164.185,-114.502
-0.013,-0.638,-1.151,-68.420,-205.200,-133.118
-0.142,-0.832,-0.976,-52.673,-250.427,-150.818
-0.314,-1.133,-0.645,-46.814,-297.363,-164.429
-0.411,-1.616,-0.215,-47.546,-336.304,-169.067
-0.486,-2.138,0.239,-54.932,-361.755,-162.415
-0.654,-2.800,0.634,-64.392,-377.197,-133.118
-0.719,-2.985,1.089,-90.637,-390.625,-37.048
-0.752,-2.613,1.762,-126.648,-396.973,95.459
-0.897,-2.128,2.121,-178.101,-349.670,188.171
-1.041,-1.240,2.153,-170.227,-280.823,262.817
-0.961,-0.353,2.247,-140.015,-240.906,298.523
-0.992,0.384,2.803,-156.555,-219.055,288.330
-0.807,0.503,3.572,-176.208,-176.086,243.103
-0.715,0.434,3.661,-126.160,-83.679,187.927
-0.602,0.450,2.953,-47.607,39.490,165.405
-0.522,0.351,2.221,-21.606,128.235,147.583
-0.462,0.217,1.784,-57.007,162.964,128.662
-0.402,0.271,1.465,-66.895,172.791,125.671
-0.320,0.433,1.208,-33.203,175.171,131.348
-0.209,0.633,0.946,-2.258,173.584,132.812
-0.113,0.811,0.736,1.526,159.790,125.977
-0.051,0.951,0.656,-10.681,138.977,107.788
0.010,1.077,0.550,-11.963,125.427,82.458
0.063,1.203,0.351,2.808,117.859,50.537
0.090,1.315,0.100,20.081,105.103,14.771
0.128,1.444,-0.170,28.809,82.581,-18.677
0.145,1.617,-0.469,16.602,53.406,-51.514
0.079,1.848,-0.741,-6.653,18.250,-87.585
-0.037,2.042,-0.970,-18.250,-21.423,-135.254
-0.234,2.154,-1.050,-11.108,-67.261,-198.547
-0.514,2.119,-0.864,6.531,-124.268,-276.855
-0.894,1.903,-0.524,41.809,-176.575,-364.258
-1.237,1.460,-0.251,89.722,-206.665,-447.571
-1.501,0.808,-0.174,106.323,-223.267,-506.653
-1.738,0.066,-0.055,75.623,-247.070,-527.527
-1.961,-0.396,0.275,46.326,-268.005,-537.903
-2.325,-0.796,0.702,65.857,-280.945,-531.677
-2.238,-2.073,1.291,95.764,-280.090,-542.786
-1.958,-3.258,2.063,14.282,-275.696,-528.931
-1.753,-3.775,2.578,-46.570,-229.980,-431.213
-1.524,-3.808,2.575,28.809,-162.598,-309.509
-1.426,-3.409,2.416,95.947,-97.717,-197.449
-1.324,-2.756,2.065,145.325,-34.607,-106.323
-1.201,-2.160,1.666,196.472,14.893,-47.546
-1.052,-1.661,1.349,212.402,47.302,-11.719
-0.859,-1.208,1.020,202.332,72.266,12.573
-0.634,-0.904,0.759,173.462,86.731,22.400
-0.467,-0.783,0.654,128.113,83.008,19.409
-0.370,-0.731,0.624,77.332,73.975,16.724
-0.295,-0.788,0.563,41.992,69.458,14.587
-0.245,-0.884,0.524,24.841,62.744,15.381
-0.231,-0.894,0.555,18.799,50.842,22.705
-0.206,-0.909,0.637,23.437,37.109,31.555
-0.200,-0.908,0.716,28.076,28.198,42.297
-0.240,-0.783,0.804,29.114,24.475,56.396
-0.265,-0.628,0.875,33.142,23.376,66.772
-0.314,-0.439,0.904,36.987,25.391,70.618
-0.324,-0.259,0.860,36.865,28.564,68.298
-0.308,-0.196,0.786,29.846,31.738,57.495
-0.310,-0.197,0.763,6.775,31.799,43.518
-0.320,-0.247,0.747,-14.648,32.166,30.334
-0.328,-0.330,0.806,-28.931,29.358,18.860
-0.319,-0.457,0.848,-34.668,28.748,10.193
-0.316,-0.566,0.839,-36.926,31.372,6.775
-0.313,-0.636,0.812,-34.790,33.630,9.094
-0.310,-0.666,0.756,-26.001,35.583,15.381
-0.315,-0.632,0.689,-13.733,36.438,23.132
-0.319,-0.563,0.653,-1.770,32.837,29.358
-0.321,-0.457,0.615,5.371,27.710,32.837
-0.313,-0.399,0.550,9.766,23.743,31.067
-0.296,-0.392,0.487,13.184,17.212,25.208
-0.261,-0.421,0.510,11.841,7.019,18.738
-0.260,-0.422,0.632,10.315,-4.150,14.038
-0.269,-0.394,0.713,12.939,-9.155,11.353
-0.258,-0.438,0.743,15.381,-9.094,5.920
-0.254,-0.496,0.777,13.367,-8.606,0.977
-0.255,-0.549,0.816,7.141,-7.874,-1.221
-0.262,-0.592,0.838,1.282,-5.798,-1.831
-0.267,-0.615,0.844,-2.563,-2.319,-1.160
-0.274,-0.630,0.820,-3.113,1.282,0.183
-0.282,-0.624,0.790,-1.831,3.784,2.502
-0.286,-0.605,0.760,2.136,4.333,4.700
-0.282,-0.592,0.746,5.676,2.991,5.981
-0.280,-0.571,0.744,6.836,0.854,6.958
-0.275,-0.544,0.757,6.470,-1.038,7.141
-0.280,-0.513,0.779,5.981,-2.502,6.592
-0.273,-0.525,0.778,5.981,-2.441,4.089
-0.271,-0.553,0.780,3.967,-2.502,0.977
-0.270,-0.562,0.801,2.502,-2.808,-0.488
-0.269,-0.578,0.826,2.258,-2.869,-1.831
-0.265,-0.602,0.822,0.671,-1.404,-2.502
-0.266,-0.610,0.802,-1.892,0.610,-1.831
-0.265,-0.615,0.789,-3.845,1.587,-0.854
-0.262,-0.622,0.788,-4.150,1.648,0.000
-0.261,-0.633,0.760,-2.319,2.625,1.099
-0.259,-0.640,0.729,-1.282,3.174,2.258
-0.266,-0.608,0.703,0.366,1.770,4.089
-0.263,-0.564,0.707,1.099,-1.038,4.883
-0.255,-0.555,0.724,5.249,-4.639,3.601
-0.244,-0.577,0.717,7.996,-6.531,1.892
-0.252,-0.586,0.719,4.150,-7.324,1.831
-0.262,-0.584,0.748,3.052,-9.216,1.831
-0.265,-0.586,0.792,5.676,-11.353,1.343
-0.261,-0.595,0.811,5.188,-10.986,1.465
-0.266,-0.591,0.806,0.854,-8.728,2.869
-0.273,-0.574,0.802,-4.700,-6.775,4.089
-0.277,-0.571,0.804,-9.460,-5.493,3.723
0.282,1.220,-1.774,17.944,-160.339,-93.506
0.102,1.305,-1.993,-36.865,-189.880,-167.236
-0.227,1.369,-2.346,-64.819,-193.115,-244.019
-0.699,1.100,-2.669,-18.372,-212.769,-323.914
-1.338,0.865,-2.362,40.527,-313.538,-394.836
-1.841,0.012,-1.759,76.050,-476.562,-438.904
-2.351,0.317,-0.511,42.480,-640.808,-399.902
-2.675,0.261,0.807,14.160,-733.337,-376.038
-2.818,-0.331,1.627,29.419,-710.083,-378.601
-2.700,-1.328,2.237,73.425,-662.415,-379.456
-2.443,-2.740,3.152,80.200,-614.258,-383.301
-2.162,-3.801,4.000,56.213,-545.288,-327.881
-2.001,-3.792,4.000,99.792,-439.758,-177.124
-2.044,-3.074,4.000,153.198,-274.109,-18.250
-2.094,-2.225,4.000,157.959,-86.853,86.304
-2.115,-1.539,3.581,168.579,60.547,140.137
-2.052,-0.937,2.959,204.773,153.381,167.236
-1.793,-0.824,2.316,217.163,217.468,171.875
-1.570,-1.082,1.909,144.043,263.306,161.865
-1.481,-1.333,1.765,34.546,291.748,163.330
-1.405,-1.517,1.662,-20.020,317.993,185.669
-1.333,-1.660,1.549,-26.733,346.436,214.905
-1.307,-1.595,1.393,-31.067,371.948,248.718
-1.287,-1.225,1.115,-27.771,397.888,286.560
-1.203,-0.741,0.782,-12.573,419.434,314.270
-1.051,-0.270,0.511,-5.005,427.124,321.228
-0.825,0.073,0.263,7.507,416.199,305.420
-0.605,0.267,0.041,18.982,387.085,274.536
-0.326,0.349,-0.028,1.770,348.083,238.342
-0.112,0.354,-0.167,-46.875,319.458,201.294
0.047,0.421,-0.503,-62.012,304.077,176.208
0.244,0.503,-0.809,-50.354,275.269,158.081
0.446,0.576,-0.996,-45.959,231.079,134.277
0.561,0.640,-1.142,-39.063,180.664,104.065
0.618,0.656,-1.259,-11.902,125.610,72.815
0.616,0.683,-1.286,14.221,67.383,41.748
0.563,0.593,-1.266,5.737,13.672,2.625
0.476,0.428,-1.182,-23.560,-31.677,-38.269
0.395,0.118,-1.078,-31.921,-74.646,-81.726
0.294,-0.119,-1.025,-26.428,-112.915,-121.521
0.174,-0.337,-1.016,-11.292,-148.499,-152.039
0.043,-0.457,-1.008,-13.123,-183.960,-175.842
-0.124,-0.581,-0.860,-32.288,-223.633,-199.219
-0.281,-0.810,-0.651,-52.063,-259.583,-221.130
-0.407,-1.169,-0.419,-71.045,-288.757,-235.413
-0.541,-1.543,-0.124,-92.285,-315.796,-238.892
-0.713,-2.000,0.098,-103.821,-340.576,-221.375
-0.748,-2.212,0.374,-136.292,-365.967,-154.785
-0.789,-2.127,0.869,-172.852,-386.597,-70.007
-0.923,-2.006,1.308,-210.571,-374.451,-5.859
-1.035,-1.820,1.740,-208.557,-343.262,46.448
-1.089,-1.525,2.249,-155.396,-312.744,95.276
-1.105,-1.211,2.857,-80.017,-279.602,131.531
-1.041,-0.968,3.302,16.235,-228.882,154.358
-0.994,-0.706,3.567,70.923,-154.785,171.143
-0.978,-0.455,3.601,63.293,-60.791,179.504
-0.951,-0.287,3.128,62.012,50.720,182.434
-0.847,-0.106,2.420,50.354,147.278,187.744
-0.746,-0.014,1.779,-6.226,206.055,178.650
-0.602,0.042,1.252,-57.556,234.009,158.936
-0.460,0.128,0.932,-88.928,233.948,142.029
-0.297,0.194,0.723,-92.163,219.482,125.427
-0.151,0.264,0.592,-76.355,198.730,110.596
-0.016,0.377,0.495,-53.894,176.941,97.168
0.094,0.501,0.389,-31.189,158.447,85.144
0.186,0.684,0.206,-13.000,144.409,74.341
0.263,0.974,-0.022,-3.418,130.127,60.669
0.319,1.398,-0.238,0.610,107.910,36.011
0.323,1.942,-0.455,0.977,77.820,-2.502
0.216,2.581,-0.720,1.221,43.701,-60.364
0.034,3.016,-1.055,1.404,1.892,-145.508
-0.271,2.926,-1.219,-15.869,-55.359,-262.817
-0.710,2.205,-1.010,-41.138,-132.874,-390.991
-0.979,1.118,-0.631,-35.950,-203.979,-486.511
-1.395,0.883,0.029,2.197,-258.850,-515.747
-1.973,1.117,0.599,68.054,-284.851,-507.446
-2.417,0.281,0.896,114.319,-271.179,-540.405
-2.373,-1.404,0.957,128.418,-236.206,-598.694
-2.149,-2.674,0.990,80.444,-201.660,-588.135
-2.138,-3.353,1.317,31.677,-183.472,-499.268
-1.893,-3.998,1.684,103.210,-166.382,-402.344
-1.758,-4.000,2.043,135.071,-132.324,-303.833
-1.731,-3.633,2.281,128.418,-78.552,-173.462
-1.656,-2.618,1.961,172.791,-1.709,-62.134
-1.506,-1.722,1.315,210.510,77.087,-2.869
-1.307,-1.113,0.690,217.407,121.399,17.334
-1.022,-0.892,0.229,192.749,131.653,12.878
-0.760,-0.894,0.004,141.663,115.662,4.944
-0.583,-0.981,0.043,91.553,75.073,3.662
-0.472,-1.123,0.178,49.927,36.194,7.446
-0.406,-1.248,0.288,25.757,12.939,15.686
-0.371,-1.276,0.404,21.606,-1.404,31.006
-0.340,-1.181,0.540,33.203,-14.038,51.636
-0.334,-0.986,0.707,43.091,-22.705,71.350
-0.343,-0.776,0.846,44.739,-23.560,85.266
-0.384,-0.535,0.942,38.818,-16.174,90.820
-0.430,-0.295,0.982,28.015,-4.517,87.402
-0.437,-0.177,0.890,12.024,11.169,72.388
-0.427,-0.203,0.718,-8.789,27.527,50.171
-0.420,-0.312,0.576,-26.794,34.302,30.212
-0.406,-0.444,0.505,-33.691,30.823,17.456
-0.390,-0.555,0.482,-32.043,23.376,11.658
-0.380,-0.637,0.489,-24.414,14.771,11.353
-0.374,-0.655,0.506,-11.780,6.348,15.076
-0.374,-0.645,0.550,-3.540,-0.793,20.386
-0.381,-0.614,0.624,2.258,-7.080,24.902
-0.387,-0.563,0.666,9.583,-9.827,28.687
-0.394,-0.507,0.678,11.963,-8.789,30.090
-0.397,-0.467,0.695,11.536,-7.324,28.625
-0.403,-0.435,0.710,8.240,-5.737,25.085
-0.406,-0.428,0.697,0.977,-2.441,19.409
-0.412,-0.462,0.666,-9.094,1.709,12.329
-0.415,-0.530,0.642,-17.212,4.517,5.493
-0.414,-0.611,0.627,-19.714,5.737,1.038
-0.412,-0.670,0.617,-18.311,5.798,0.366
-0.415,-0.695,0.617,-14.160,4.944,2.930
-0.418,-0.707,0.606,-6.287,3.967,6.165
-0.415,-0.705,0.592,0.854,2.747,9.521
-0.414,-0.696,0.580,5.676,1.099,12.085
-0.418,-0.650,0.587,7.690,-2.075,13.855
-0.421,-0.630,0.611,8.362,-5.920,13.367
-0.417,-0.630,0.651,9.033,-9.155,10.620
-0.417,-0.639,0.682,8.057,-9.460,7.751
-0.415,-0.644,0.702,5.249,-7.996,5.615
-0.411,-0.651,0.720,1.038,-5.920,3.601
-0.405,-0.682,0.716,-2.258,-3.052,1.587
-0.403,-0.712,0.697,-6.775,0.427,0.610
-0.403,-0.736,0.680,-9.216,2.136,1.160
-0.403,-0.740,0.671,-7.935,2.563,3.052
-0.400,-0.726,0.675,-6.592,2.380,5.615
-0.400,-0.711,0.682,-3.418,2.258,7.812
-0.394,-0.696,0.662,3.296,3.479,9.705
-0.390,-0.682,0.643,6.165,4.944,10.498
-0.390,-0.636,0.641,5.798,4.456,10.620
-0.386,-0.607,0.655,4.761,2.991,9.094
-0.379,-0.624,0.654,1.587,2.869,5.798
-0.379,-0.644,0.630,-3.296,4.944,3.418
-0.380,-0.651,0.608,-6.287,5.798,2.686
-0.371,-0.673,0.603,-6.653,4.089,1.282
-0.375,-0.705,0.623,-8.911,2.441,0.244
-0.372,-0.718,0.608,-8.057,1.953,1.953
-0.372,-0.708,0.615,-4.639,-0.122,5.371
-0.378,-0.691,0.642,-2.869,-2.686,7.935
-0.380,-0.679,0.653,-0.916,-2.686,9.460
-0.382,-0.661,0.654,-0.427,-1.770,10.681
-0.391,-0.640,0.660,0.549,-1.404,11.658
-0.390,-0.620,0.657,3.418,-1.038,11.475
-0.391,-0.609,0.653,3.601,-0.366,10.254
-0.382,-0.611,0.647,3.357,-0.183,7.690
-0.383,-0.628,0.661,1.099,-0.427,5.005
-0.018,1.863,-3.059,54.565,-103.760,-16.846
-0.436,1.806,-3.525,-44.189,-226.318,-106.567
-0.868,1.487,-2.938,-75.928,-388.428,-203.857
-1.541,1.052,-2.037,49.927,-528.259,-291.138
-2.002,0.663,-1.307,157.104,-591.858,-369.446
-2.491,0.277,-0.589,189.026,-616.760,-431.641
-2.919,-0.979,0.320,161.621,-640.198,-466.064
-2.822,-1.823,1.796,117.859,-672.058,-410.706
-2.673,-2.716,3.039,141.357,-637.756,-356.567
-2.329,-3.734,3.870,132.507,-539.307,-306.458
-2.377,-3.821,4.000,61.584,-422.852,-197.693
-2.560,-3.022,4.000,57.739,-271.790,-52.002
-2.448,-2.157,3.606,161.072,-82.703,60.730
-2.299,-1.235,2.672,188.904,55.298,130.005
-2.143,-0.890,2.110,187.927,113.892,137.878
-1.807,-0.741,1.915,197.083,129.395,126.282
-1.515,-0.944,1.808,170.471,148.010,111.084
-1.303,-1.415,1.741,91.370,177.734,96.558
-1.192,-1.777,1.811,10.071,202.515,108.093
-1.152,-1.873,1.797,-36.743,231.140,145.996
-1.167,-1.647,1.605,-57.556,272.827,196.838
-1.149,-1.224,1.307,-59.143,312.805,241.638
-1.087,-0.839,0.960,-33.752,336.609,265.137
-0.865,-0.477,0.728,-10.132,338.867,266.846
-0.704,-0.240,0.547,-1.343,337.769,249.756
-0.531,-0.163,0.384,-6.836,338.806,217.224
-0.376,-0.128,0.314,-31.128,333.130,183.899
-0.234,-0.058,0.312,-46.448,320.251,158.081
-0.122,0.016,0.262,-31.189,308.533,138.916
-0.006,0.145,0.158,-3.479,298.950,125.488
0.133,0.184,0.013,6.958,286.133,107.666
0.229,0.150,-0.119,2.991,270.386,84.656
0.348,0.097,-0.282,2.747,252.197,65.186
0.451,0.025,-0.489,13.733,231.812,50.781
0.503,0.054,-0.660,25.208,209.045,44.617
0.562,0.139,-0.782,28.809,185.669,36.316
0.574,0.145,-0.920,19.043,161.316,16.846
0.548,0.063,-1.115,-1.892,130.920,-13.733
0.499,-0.074,-1.208,-28.564,86.182,-47.852
0.454,-0.243,-1.183,-49.072,29.419,-78.857
0.380,-0.384,-1.143,-64.331,-24.170,-104.126
0.310,-0.542,-1.136,-75.134,-70.190,-125.671
0.201,-0.675,-1.085,-79.956,-110.291,-144.409
0.078,-0.822,-0.997,-74.646,-146.545,-159.729
-0.038,-1.068,-0.914,-61.584,-182.861,-170.410
-0.140,-1.439,-0.806,-57.922,-221.069,-172.729
-0.259,-1.813,-0.577,-78.674,-261.658,-160.889
-0.361,-2.075,-0.233,-109.009,-301.086,-131.287
-0.426,-2.172,0.149,-121.948,-332.336,-85.754
-0.492,-2.094,0.514,-132.751,-348.511,-30.151
-0.589,-1.844,0.807,-155.579,-343.750,26.062
-0.717,-1.478,1.023,-166.809,-322.937,76.721
-0.785,-1.122,1.195,-151.245,-302.002,114.014
-0.835,-0.789,1.411,-135.925,-287.537,137.390
-0.926,-0.423,1.764,-143.250,-274.658,148.682
-0.992,-0.066,2.219,-130.920,-258.545,145.813
-0.977,0.121,2.645,-75.745,-228.638,130.920
-0.893,0.144,2.891,-18.311,-168.884,111.877
-0.801,0.177,2.688,-3.052,-72.632,99.854
-0.791,0.312,2.151,-18.127,22.949,96.375
-0.724,0.409,1.723,-7.751,69.336,91.370
-0.627,0.495,1.508,27.527,75.439,83.557
-0.517,0.531,1.309,45.532,79.895,66.956
-0.469,0.671,1.168,37.292,82.458,52.856
-0.451,0.845,1.113,27.100,77.087,36.926
-0.379,0.915,1.059,26.489,70.129,12.024
-0.338,0.957,0.986,18.372,68.054,-16.479
-0.314,1.033,0.858,12.573,69.031,-44.678
